지점,지점명,시간,온도,습도,기압
257,양산시,2013/03/18 12:00,16.9,60,1002.2
257,양산시,2013/03/18 13:00,18.1,53,1001.6
257,양산시,2013/03/18 14:00,17.6,54,1001.6
257,양산시,2013/03/18 15:00,17.8,56,1001
257,양산시,2013/03/18 16:00,17.3,59,1001.1
257,양산시,2013/03/18 17:00,16.1,65,1001.7
257,양산시,2013/03/18 18:00,14.8,72,1001.9
257,양산시,2013/03/18 19:00,14.1,76,1002.8
257,양산시,2013/03/18 20:00,13.3,78,1003.2
257,양산시,2013/03/18 21:00,13.9,70,1004.3
257,양산시,2013/03/18 22:00,12.7,74,1004.8
257,양산시,2013/03/18 23:00,13.1,70,1005.5
257,양산시,2013/03/19 0:00,12.5,71,1006.4
257,양산시,2013/03/19 1:00,13.5,57,1007.5
257,양산시,2013/03/19 2:00,11.3,64,1007.4
257,양산시,2013/03/19 3:00,10.9,62,1008.8
257,양산시,2013/03/19 4:00,10.2,63,1009.7
257,양산시,2013/03/19 5:00,9.9,64,1010.4
257,양산시,2013/03/19 6:00,9.3,64,1011.2
257,양산시,2013/03/19 7:00,9.5,63,1012
257,양산시,2013/03/19 8:00,10.8,64,1013
257,양산시,2013/03/19 9:00,12,57,1013.6
257,양산시,2013/03/19 10:00,13.4,54,1013.8
257,양산시,2013/03/19 11:00,15.2,44,1013.4
257,양산시,2013/03/19 12:00,16.7,38,1012.7
257,양산시,2013/03/19 13:00,18.4,35,1011.6
257,양산시,2013/03/19 14:00,17.7,36,1011
257,양산시,2013/03/19 15:00,17.5,41,1011.1
257,양산시,2013/03/19 16:00,17.4,44,1011
257,양산시,2013/03/19 17:00,16.8,47,1011
257,양산시,2013/03/19 18:00,15.4,55,1011.1
257,양산시,2013/03/19 19:00,14.1,68,1011.4
257,양산시,2013/03/19 20:00,13.6,73,1011.6
257,양산시,2013/03/19 21:00,13.1,72,1011.7
257,양산시,2013/03/19 22:00,12.7,73,1010.8
257,양산시,2013/03/19 23:00,13.1,74,1011.2
257,양산시,2013/03/20 0:00,13.6,73,1010.7
257,양산시,2013/03/20 1:00,13.4,73,1009.7
257,양산시,2013/03/20 2:00,13.3,75,1009.7
257,양산시,2013/03/20 3:00,13.1,76,1008.4
257,양산시,2013/03/20 4:00,12.7,78,1007.9
257,양산시,2013/03/20 5:00,12.8,79,1008.1
257,양산시,2013/03/20 6:00,12.9,81,1007.6
257,양산시,2013/03/20 7:00,12.6,82,1007.2
257,양산시,2013/03/20 8:00,12.8,82,1006.9
257,양산시,2013/03/20 9:00,13.2,78,1006.6
257,양산시,2013/03/20 10:00,14.7,70,1006
257,양산시,2013/03/20 11:00,16.7,57,1004.6
257,양산시,2013/03/20 12:00,16.8,54,1003.7
257,양산시,2013/03/20 13:00,15.6,61,1003.3
257,양산시,2013/03/20 14:00,15.1,65,1003.2
257,양산시,2013/03/20 15:00,15.7,52,1004.4
257,양산시,2013/03/20 16:00,13,49,1005.7
257,양산시,2013/03/20 17:00,11.7,44,1007.4
257,양산시,2013/03/20 18:00,10.6,38,1008.7
257,양산시,2013/03/20 19:00,9,35,1010.1
257,양산시,2013/03/20 20:00,8.4,35,1011.5
257,양산시,2013/03/20 21:00,8,27,1013.4
257,양산시,2013/03/20 22:00,7,29,1014.6
257,양산시,2013/03/20 23:00,5.8,32,1016
257,양산시,2013/03/21 0:00,4.3,26,1017.3
257,양산시,2013/03/21 1:00,3,28,1016.5
257,양산시,2013/03/21 2:00,2.1,31,1016.9
257,양산시,2013/03/21 3:00,1,35,1017.7
257,양산시,2013/03/21 4:00,0.1,39,1017.3
257,양산시,2013/03/21 5:00,-0.1,41,1017.4
257,양산시,2013/03/21 6:00,-0.4,43,1018.1
257,양산시,2013/03/21 7:00,-0.6,47,1018.6
257,양산시,2013/03/21 8:00,0.5,43,1019.4
257,양산시,2013/03/21 9:00,2.1,37,1019.3
257,양산시,2013/03/21 10:00,4.4,33,1018.9
257,양산시,2013/03/21 11:00,7.1,29,1018.4
257,양산시,2013/03/21 12:00,8.3,32,1017.7
257,양산시,2013/03/21 13:00,9.3,26,1016.8
257,양산시,2013/03/21 14:00,10.7,26,1015.8
257,양산시,2013/03/21 15:00,11.1,27,1015
257,양산시,2013/03/21 16:00,11,27,1014.4
257,양산시,2013/03/21 17:00,10.5,26,1014.1
257,양산시,2013/03/21 18:00,9.3,35,1014.1
257,양산시,2013/03/21 19:00,8.1,47,1014.2
257,양산시,2013/03/21 20:00,7.2,47,1014.3
257,양산시,2013/03/21 21:00,6.9,49,1014.5
257,양산시,2013/03/21 22:00,5.6,54,1014.4
257,양산시,2013/03/21 23:00,5,53,1014
257,양산시,2013/03/22 0:00,4.6,55,1014
257,양산시,2013/03/22 1:00,4.1,60,1013
257,양산시,2013/03/22 2:00,3.9,57,1012.9
257,양산시,2013/03/22 3:00,3.3,60,1012.3
257,양산시,2013/03/22 4:00,3,62,1012.3
257,양산시,2013/03/22 5:00,3.1,61,1011
257,양산시,2013/03/22 6:00,2.5,68,1011.2
257,양산시,2013/03/22 7:00,2.9,65,1011.1
257,양산시,2013/03/22 8:00,4.8,61,1011.7
257,양산시,2013/03/22 9:00,7.6,47,1012.5
257,양산시,2013/03/22 10:00,10.1,36,1011.5
257,양산시,2013/03/22 11:00,12.5,43,1010.8
257,양산시,2013/03/22 12:00,12.8,35,1010.1
257,양산시,2013/03/22 13:00,12.9,35,1008.6
257,양산시,2013/03/22 14:00,13.8,34,1008.1
257,양산시,2013/03/22 15:00,13,34,1008
257,양산시,2013/03/22 16:00,13.3,37,1008.5
257,양산시,2013/03/22 17:00,13.9,36,1008.9
257,양산시,2013/03/22 18:00,12.7,34,1009.3
257,양산시,2013/03/22 19:00,11.1,37,1009.5
257,양산시,2013/03/22 20:00,9.3,45,1010.1
257,양산시,2013/03/22 21:00,7.8,50,1012.1
257,양산시,2013/03/22 22:00,7.1,51,1012.4
257,양산시,2013/03/22 23:00,6.1,58,1012.8
257,양산시,2013/03/23 0:00,5.9,55,1013.6
257,양산시,2013/03/23 1:00,6.9,51,1013.3
257,양산시,2013/03/23 2:00,7.3,48,1013.2
257,양산시,2013/03/23 3:00,7.2,47,1013.3
257,양산시,2013/03/23 4:00,6.1,48,1013.8
257,양산시,2013/03/23 5:00,5.5,51,1014.4
257,양산시,2013/03/23 6:00,5.4,52,1015.2
257,양산시,2013/03/23 7:00,5.4,53,1015.9
257,양산시,2013/03/23 8:00,6.7,52,1016.7
257,양산시,2013/03/23 9:00,8.5,44,1016.8
257,양산시,2013/03/23 10:00,10.5,46,1015.9
257,양산시,2013/03/23 11:00,12.7,43,1015.2
257,양산시,2013/03/23 12:00,14,36,1014.6
257,양산시,2013/03/23 13:00,15,32,1013.8
257,양산시,2013/03/23 14:00,15.1,39,1013
257,양산시,2013/03/23 15:00,15.3,40,1012.3
257,양산시,2013/03/23 16:00,14.9,42,1012.1
257,양산시,2013/03/23 17:00,13.5,47,1012.3
257,양산시,2013/03/23 18:00,12.3,52,1012.4
257,양산시,2013/03/23 19:00,11.4,56,1012.4
257,양산시,2013/03/23 20:00,10.8,56,1013
257,양산시,2013/03/23 21:00,9.8,62,1013.2
257,양산시,2013/03/23 22:00,9.3,64,1013
257,양산시,2013/03/23 23:00,9.3,66,1012.9
257,양산시,2013/03/24 0:00,8.9,68,1012.7
257,양산시,2013/03/24 1:00,8.3,69,1012.5
257,양산시,2013/03/24 2:00,7.8,72,1012.6
257,양산시,2013/03/24 3:00,7.7,74,1012.1
257,양산시,2013/03/24 4:00,6.7,77,1011.3
257,양산시,2013/03/24 5:00,6.3,78,1010.8
257,양산시,2013/03/24 6:00,6.2,80,1010.6
257,양산시,2013/03/24 7:00,5.8,79,1010.8
257,양산시,2013/03/24 8:00,6.8,80,1011.2
257,양산시,2013/03/24 9:00,10.4,58,1011.2
257,양산시,2013/03/24 10:00,12.3,41,1011
257,양산시,2013/03/24 11:00,14,33,1009.8
257,양산시,2013/03/24 12:00,15.4,30,1009.2
257,양산시,2013/03/24 13:00,16.3,26,1008.5
257,양산시,2013/03/24 14:00,16.9,25,1007.9
257,양산시,2013/03/24 15:00,16.9,25,1007.3
257,양산시,2013/03/24 16:00,17,23,1006.7
257,양산시,2013/03/24 17:00,15.9,29,1006.9
257,양산시,2013/03/24 18:00,14.8,38,1007.8
257,양산시,2013/03/24 19:00,12.6,44,1008.9
257,양산시,2013/03/24 20:00,11.8,46,1009.7
257,양산시,2013/03/24 21:00,10.9,58,1010.5
257,양산시,2013/03/24 22:00,10.2,57,1010.5
257,양산시,2013/03/24 23:00,8.8,59,1010.4
257,양산시,2013/03/25 0:00,8.3,59,1010.3
257,양산시,2013/03/25 1:00,8,60,1011.1
257,양산시,2013/03/25 2:00,8,59,1011.2
257,양산시,2013/03/25 3:00,7.8,61,1011.6
257,양산시,2013/03/25 4:00,7.6,61,1011.6
257,양산시,2013/03/25 5:00,7.5,56,1011.7
257,양산시,2013/03/25 6:00,7.5,54,1012.5
257,양산시,2013/03/25 7:00,7.2,46,1013.2
257,양산시,2013/03/25 8:00,7,41,1013.4
257,양산시,2013/03/25 9:00,7.6,38,1013.8
257,양산시,2013/03/25 10:00,8.7,31,1014.2
257,양산시,2013/03/25 11:00,9.9,22,1014.1
257,양산시,2013/03/25 12:00,11.2,21,1013.7
257,양산시,2013/03/25 13:00,12.1,20,1012.9
257,양산시,2013/03/25 14:00,12.7,19,1012.5
257,양산시,2013/03/25 15:00,12.6,18,1012.2
257,양산시,2013/03/25 16:00,12.9,17,1012.8
257,양산시,2013/03/25 17:00,12.2,31,1013.4
257,양산시,2013/03/25 18:00,10.1,44,1014.7
257,양산시,2013/03/25 19:00,8.5,52,1016
257,양산시,2013/03/25 20:00,8,54,1017.1
257,양산시,2013/03/25 21:00,6.8,56,1018.1
257,양산시,2013/03/25 22:00,5.9,60,1019
257,양산시,2013/03/25 23:00,5.6,61,1019.1
257,양산시,2013/03/26 0:00,5.2,62,1019.4
257,양산시,2013/03/26 1:00,4.8,63,1019.6
257,양산시,2013/03/26 2:00,4.3,65,1019.9
257,양산시,2013/03/26 3:00,3.7,67,1020.1
257,양산시,2013/03/26 4:00,3.1,71,1020.5
257,양산시,2013/03/26 5:00,2.4,72,1020.3
257,양산시,2013/03/26 6:00,2.2,71,1021.3
257,양산시,2013/03/26 7:00,2.5,64,1021.6
257,양산시,2013/03/26 8:00,3.7,57,1022.1
257,양산시,2013/03/26 9:00,6.2,51,1022.3
257,양산시,2013/03/26 10:00,8.9,40,1022.6
257,양산시,2013/03/26 11:00,10.3,38,1022.1
257,양산시,2013/03/26 12:00,12.1,35,1021.1
257,양산시,2013/03/26 13:00,12.7,34,1020.7
257,양산시,2013/03/26 14:00,12.8,35,1019.2
257,양산시,2013/03/26 15:00,13.4,35,1018.2
257,양산시,2013/03/26 16:00,14.1,36,1017.7
257,양산시,2013/03/26 17:00,12.8,40,1017.7
257,양산시,2013/03/26 18:00,11.5,43,1017.8
257,양산시,2013/03/26 19:00,10.3,49,1018.5
257,양산시,2013/03/26 20:00,9.4,49,1019.1
257,양산시,2013/03/26 21:00,8.2,53,1019.8
257,양산시,2013/03/26 22:00,7.9,56,1019.5
257,양산시,2013/03/26 23:00,6.8,61,1019.2
257,양산시,2013/03/27 0:00,6.2,64,1018.7
257,양산시,2013/03/27 1:00,5.5,67,1018.4
257,양산시,2013/03/27 2:00,5.1,69,1018.1
257,양산시,2013/03/27 3:00,4.9,70,1017.7
257,양산시,2013/03/27 4:00,4.8,72,1017.5
257,양산시,2013/03/27 5:00,5.1,72,1017.6
257,양산시,2013/03/27 6:00,5.1,70,1017.5
257,양산시,2013/03/27 7:00,5.4,73,1017.3
257,양산시,2013/03/27 8:00,7.4,65,1017.3
257,양산시,2013/03/27 9:00,9.8,60,1017
257,양산시,2013/03/27 10:00,12.6,50,1016.7
257,양산시,2013/03/27 11:00,13.9,47,1016.4
257,양산시,2013/03/27 12:00,15.3,43,1015.5
257,양산시,2013/03/27 13:00,16.6,38,1014.4
257,양산시,2013/03/27 14:00,17.2,40,1013.4
257,양산시,2013/03/27 15:00,16.8,41,1012.5
257,양산시,2013/03/27 16:00,16.1,45,1012
257,양산시,2013/03/27 17:00,15.5,46,1012.2
257,양산시,2013/03/27 18:00,14.2,55,1012.2
257,양산시,2013/03/27 19:00,12.8,61,1012.5
257,양산시,2013/03/27 20:00,11.9,64,1013
257,양산시,2013/03/27 21:00,10.6,67,1013.3
257,양산시,2013/03/27 22:00,9.3,58,1013.3
257,양산시,2013/03/27 23:00,9.8,68,1013.7
257,양산시,2013/03/28 0:00,8.9,70,1013.6
257,양산시,2013/03/28 1:00,8.4,72,1013.9
257,양산시,2013/03/28 2:00,8.1,72,1013.6
257,양산시,2013/03/28 3:00,7.1,77,1013.2
257,양산시,2013/03/28 4:00,7.2,77,1013.3
257,양산시,2013/03/28 5:00,6.8,78,1013.4
257,양산시,2013/03/28 6:00,7,78,1013.5
257,양산시,2013/03/28 7:00,7.3,77,1013.9
257,양산시,2013/03/28 8:00,8.7,77,1014.1
257,양산시,2013/03/28 9:00,11.5,63,1014.5
257,양산시,2013/03/28 10:00,15.3,37,1014.3
257,양산시,2013/03/28 11:00,17.8,30,1013.8
257,양산시,2013/03/28 12:00,19.9,28,1013.2
257,양산시,2013/03/28 13:00,20.9,26,1012.5
257,양산시,2013/03/28 14:00,21,27,1011.8
257,양산시,2013/03/28 15:00,20,34,1011.3
257,양산시,2013/03/28 16:00,19.5,35,1011.3
257,양산시,2013/03/28 17:00,17.9,33,1011
257,양산시,2013/03/28 18:00,16.5,37,1011.4
257,양산시,2013/03/28 19:00,14.6,51,1012.1
257,양산시,2013/03/28 20:00,12.7,50,1012.6
257,양산시,2013/03/28 21:00,12.1,50,1012.9
257,양산시,2013/03/28 22:00,11.3,55,1013.1
257,양산시,2013/03/28 23:00,10.7,59,1013.1
257,양산시,2013/03/29 0:00,10.5,55,1013.5
257,양산시,2013/03/29 1:00,10.1,59,1013.6
257,양산시,2013/03/29 2:00,11,54,1013.8
257,양산시,2013/03/29 3:00,12.6,41,1013.8
257,양산시,2013/03/29 4:00,11.1,44,1013.8
257,양산시,2013/03/29 5:00,10.2,45,1014.1
257,양산시,2013/03/29 6:00,8.4,49,1015.1
257,양산시,2013/03/29 7:00,9.2,49,1017
257,양산시,2013/03/29 8:00,10.1,42,1017.4
257,양산시,2013/03/29 9:00,11.3,30,1017.4
257,양산시,2013/03/29 10:00,12.4,26,1017.4
257,양산시,2013/03/29 11:00,13.8,24,1016.7
257,양산시,2013/03/29 12:00,15.6,19,1016.3
257,양산시,2013/03/29 13:00,16,18,1015.9
257,양산시,2013/03/29 14:00,16.4,25,1015.6
257,양산시,2013/03/29 15:00,15.8,30,1015.5
257,양산시,2013/03/29 16:00,14.4,38,1016
257,양산시,2013/03/29 17:00,12.6,45,1016.6
257,양산시,2013/03/29 18:00,11.4,48,1017.4
257,양산시,2013/03/29 19:00,10.5,50,1018.2
257,양산시,2013/03/29 20:00,10.2,52,1019.2
257,양산시,2013/03/29 21:00,10,53,1019.9
257,양산시,2013/03/29 22:00,9.3,54,1020.6
257,양산시,2013/03/29 23:00,8.4,55,1020.7
257,양산시,2013/03/30 0:00,8.3,57,1020.8
257,양산시,2013/03/30 1:00,7.8,58,1020.8
257,양산시,2013/03/30 2:00,7.4,60,1021.2
257,양산시,2013/03/30 3:00,6.3,63,1021.2
257,양산시,2013/03/30 4:00,5.5,67,1021
257,양산시,2013/03/30 5:00,5.1,69,1021.2
257,양산시,2013/03/30 6:00,4.9,70,1021.2
257,양산시,2013/03/30 7:00,5,70,1021.7
257,양산시,2013/03/30 8:00,7.1,66,1021.8
257,양산시,2013/03/30 9:00,9.6,55,1021.2
257,양산시,2013/03/30 10:00,12.2,47,1021.5
257,양산시,2013/03/30 11:00,13.3,41,1021
257,양산시,2013/03/30 12:00,13.9,38,1020
257,양산시,2013/03/30 13:00,14.9,37,1019.3
257,양산시,2013/03/30 14:00,15.2,37,1018.5
257,양산시,2013/03/30 15:00,14.8,39,1017.7
257,양산시,2013/03/30 16:00,14.6,39,1017.8
257,양산시,2013/03/30 17:00,14.1,39,1017.9
257,양산시,2013/03/30 18:00,13.3,39,1017.7
257,양산시,2013/03/30 19:00,12.4,45,1018.6
257,양산시,2013/03/30 20:00,12,49,1019.3
257,양산시,2013/03/30 21:00,11.7,51,1019.5
257,양산시,2013/03/30 22:00,11.4,55,1019.6
257,양산시,2013/03/30 23:00,10.8,57,1019.4
257,양산시,2013/03/31 0:00,10.6,58,1019
257,양산시,2013/03/31 1:00,10.7,58,1019.3
257,양산시,2013/03/31 2:00,10.7,60,1018.4
257,양산시,2013/03/31 3:00,8.9,74,1019
257,양산시,2013/03/31 4:00,8.2,77,1019.4
257,양산시,2013/03/31 5:00,8.1,76,1019.3
257,양산시,2013/03/31 6:00,8.1,73,1019.6
257,양산시,2013/03/31 7:00,8.1,71,1020.1
257,양산시,2013/03/31 8:00,8,74,1020.8
257,양산시,2013/03/31 9:00,9.6,65,1021.4
257,양산시,2013/03/31 10:00,11.7,57,1021.7
257,양산시,2013/03/31 11:00,12.5,48,1021.7
257,양산시,2013/03/31 12:00,13.3,46,1021.3
257,양산시,2013/03/31 13:00,15,37,1020.4
257,양산시,2013/03/31 14:00,14.9,35,1020.3
257,양산시,2013/03/31 15:00,15.7,34,1020.1
257,양산시,2013/03/31 16:00,13.2,45,1020.7
257,양산시,2013/03/31 17:00,12.3,45,1020.7
257,양산시,2013/03/31 18:00,11.1,52,1021.4
257,양산시,2013/03/31 19:00,10.1,53,1021.9
257,양산시,2013/03/31 20:00,9.4,55,1022.7
257,양산시,2013/03/31 21:00,9.1,55,1023.3
257,양산시,2013/03/31 22:00,8.8,54,1023.9
257,양산시,2013/03/31 23:00,7.2,61,1023.9
257,양산시,2013/04/01 0:00,6.6,64,1023.9
257,양산시,2013/04/01 1:00,5.8,67,1023.5
257,양산시,2013/04/01 2:00,5.2,69,1023.4
257,양산시,2013/04/01 3:00,4.8,72,1023.5
257,양산시,2013/04/01 4:00,4.5,73,1023.2
257,양산시,2013/04/01 5:00,4.3,73,1023.2
257,양산시,2013/04/01 6:00,3.8,74,1023.6
257,양산시,2013/04/01 7:00,4.5,74,1024.1
257,양산시,2013/04/01 8:00,6.4,67,1024.1
257,양산시,2013/04/01 9:00,9.8,57,1023.4
257,양산시,2013/04/01 10:00,13.6,44,1022.6
257,양산시,2013/04/01 11:00,14.9,37,1022.2
257,양산시,2013/04/01 12:00,15.9,36,1021
257,양산시,2013/04/01 13:00,16.9,30,1020.3
257,양산시,2013/04/01 14:00,17.4,24,1019.1
257,양산시,2013/04/01 15:00,18.8,23,1017.8
257,양산시,2013/04/01 16:00,17.6,23,1017.4
257,양산시,2013/04/01 17:00,16,30,1017.5
257,양산시,2013/04/01 18:00,15.1,37,1017.3
257,양산시,2013/04/01 19:00,12.8,45,1017
257,양산시,2013/04/01 20:00,12,46,1016.8
257,양산시,2013/04/01 21:00,12,52,1017.2
257,양산시,2013/04/01 22:00,11.7,51,1016.9
257,양산시,2013/04/01 23:00,11.5,52,1016.4
257,양산시,2013/04/02 0:00,10.7,54,1015.6
257,양산시,2013/04/02 1:00,9.4,61,1015.1
257,양산시,2013/04/02 2:00,8.9,64,1014.4
257,양산시,2013/04/02 3:00,8.7,65,1013.4
257,양산시,2013/04/02 4:00,7.8,70,1012.6
257,양산시,2013/04/02 5:00,7.9,71,1012
257,양산시,2013/04/02 6:00,7.1,73,1011.8
257,양산시,2013/04/02 7:00,7.6,75,1011.9
257,양산시,2013/04/02 8:00,10,68,1011.5
257,양산시,2013/04/02 9:00,11.7,66,1011.2
257,양산시,2013/04/02 10:00,13.1,63,1011.2
257,양산시,2013/04/02 11:00,14.1,57,1010.8
257,양산시,2013/04/02 12:00,16.2,50,1009.7
257,양산시,2013/04/02 13:00,17.2,40,1008.3
257,양산시,2013/04/02 14:00,19,33,1007.1
257,양산시,2013/04/02 15:00,18.2,31,1006.2
257,양산시,2013/04/02 16:00,19.8,25,1005.6
257,양산시,2013/04/02 17:00,17,36,1006.2
257,양산시,2013/04/02 18:00,14.5,48,1007
257,양산시,2013/04/02 19:00,13.8,41,1007.6
257,양산시,2013/04/02 20:00,11.8,44,1008.9
257,양산시,2013/04/02 21:00,10.8,48,1010.3
257,양산시,2013/04/02 22:00,9.6,51,1011.3
257,양산시,2013/04/02 23:00,8.7,53,1011.5
257,양산시,2013/04/03 0:00,7.8,56,1012
257,양산시,2013/04/03 1:00,7.8,59,1012.4
257,양산시,2013/04/03 2:00,7.3,60,1012.8
257,양산시,2013/04/03 3:00,7,61,1012.7
257,양산시,2013/04/03 4:00,7.3,61,1012.8
257,양산시,2013/04/03 5:00,6.7,64,1013.7
257,양산시,2013/04/03 6:00,6,65,1013.7
257,양산시,2013/04/03 7:00,7,63,1014.5
257,양산시,2013/04/03 8:00,9.1,56,1014.3
257,양산시,2013/04/03 9:00,10.8,48,1014.3
257,양산시,2013/04/03 10:00,13.2,40,1014.1
257,양산시,2013/04/03 11:00,15.3,35,1014
257,양산시,2013/04/03 12:00,17.5,30,1013
257,양산시,2013/04/03 13:00,18.5,26,1012.3
257,양산시,2013/04/03 14:00,20.1,23,1011.3
257,양산시,2013/04/03 15:00,19.5,30,1010.7
257,양산시,2013/04/03 16:00,18.1,34,1010.3
257,양산시,2013/04/03 17:00,17.2,35,1010.7
257,양산시,2013/04/03 18:00,16.4,41,1011.2
257,양산시,2013/04/03 19:00,15.5,38,1011.8
257,양산시,2013/04/03 20:00,14.8,43,1012.6
257,양산시,2013/04/03 21:00,13.1,51,1013.3
257,양산시,2013/04/03 22:00,12,54,1013.5
257,양산시,2013/04/03 23:00,11,59,1013.6
257,양산시,2013/04/04 0:00,10.7,59,1013.5
257,양산시,2013/04/04 1:00,10.6,51,1013.3
257,양산시,2013/04/04 2:00,10,55,1013.3
257,양산시,2013/04/04 3:00,10.2,55,1014.1
257,양산시,2013/04/04 4:00,10.2,56,1014.8
257,양산시,2013/04/04 5:00,10.1,54,1015
257,양산시,2013/04/04 6:00,10.3,51,1014.6
257,양산시,2013/04/04 7:00,10.1,51,1016.2
257,양산시,2013/04/04 8:00,13.3,35,1015.8
257,양산시,2013/04/04 9:00,16,28,1015.8
257,양산시,2013/04/04 10:00,18.7,28,1017.2
257,양산시,2013/04/04 11:00,19.7,25,1016.7
257,양산시,2013/04/04 12:00,20.1,26,1016.5
257,양산시,2013/04/04 13:00,19.6,30,1015.8
257,양산시,2013/04/04 14:00,19.6,32,1015.3
257,양산시,2013/04/04 15:00,19.2,32,1015
257,양산시,2013/04/04 16:00,18.2,31,1014.7
257,양산시,2013/04/04 17:00,18.6,32,1014.5
257,양산시,2013/04/04 18:00,17,36,1014.9
257,양산시,2013/04/04 19:00,15.3,42,1016
257,양산시,2013/04/04 20:00,14,49,1016.8
257,양산시,2013/04/04 21:00,12.7,56,1017.8
257,양산시,2013/04/04 22:00,11.6,59,1018.4
257,양산시,2013/04/04 23:00,10.8,59,1017.8
257,양산시,2013/04/05 0:00,10.4,58,1017.6
257,양산시,2013/04/05 1:00,10.1,60,1018
257,양산시,2013/04/05 2:00,9.2,63,1017.3
257,양산시,2013/04/05 3:00,8.3,65,1017.2
257,양산시,2013/04/05 4:00,8.1,68,1017.2
257,양산시,2013/04/05 5:00,9.4,65,1015.8
257,양산시,2013/04/05 6:00,9.6,65,1016.2
257,양산시,2013/04/05 7:00,10.2,67,1016.5
257,양산시,2013/04/05 8:00,11.7,64,1017.3
257,양산시,2013/04/05 9:00,14.1,56,1017
257,양산시,2013/04/05 10:00,15.8,49,1016.3
257,양산시,2013/04/05 11:00,17.6,46,1015
257,양산시,2013/04/05 12:00,18.9,45,1014.8
257,양산시,2013/04/05 13:00,19.5,43,1014.2
257,양산시,2013/04/05 14:00,20.3,45,1013.1
257,양산시,2013/04/05 15:00,19.3,47,1012.3
257,양산시,2013/04/05 16:00,18.4,52,1011.7
257,양산시,2013/04/05 17:00,17.1,55,1011.7
257,양산시,2013/04/05 18:00,16.3,57,1011.4
257,양산시,2013/04/05 19:00,15.6,61,1011.6
257,양산시,2013/04/05 20:00,14.8,62,1011.3
257,양산시,2013/04/05 21:00,14.4,64,1011.6
257,양산시,2013/04/05 22:00,14.5,63,1010.4
257,양산시,2013/04/05 23:00,14.4,61,1009.4
257,양산시,2013/04/06 0:00,14.2,63,1008.5
257,양산시,2013/04/06 1:00,14.3,64,1007.1
257,양산시,2013/04/06 2:00,13.8,69,1006.7
257,양산시,2013/04/06 3:00,13.1,75,1004.9
257,양산시,2013/04/06 4:00,13.6,74,1002.8
257,양산시,2013/04/06 5:00,13.1,77,1002.3
257,양산시,2013/04/06 6:00,12.1,81,1001.8
257,양산시,2013/04/06 7:00,12.2,82,1000.3
257,양산시,2013/04/06 8:00,12.7,81,998.4
257,양산시,2013/04/06 9:00,12.1,82,997.2
257,양산시,2013/04/06 10:00,12.4,82,996.9
257,양산시,2013/04/06 11:00,12.5,81,995.8
257,양산시,2013/04/06 12:00,12.1,80,994.7
257,양산시,2013/04/06 13:00,12,79,993.6
257,양산시,2013/04/06 14:00,12,77,992.4
257,양산시,2013/04/06 15:00,12.8,74,992
257,양산시,2013/04/06 16:00,13.4,69,992.1
257,양산시,2013/04/06 17:00,12.8,73,992.6
257,양산시,2013/04/06 18:00,12.1,79,992.6
257,양산시,2013/04/06 19:00,12.1,78,992.5
257,양산시,2013/04/06 20:00,11.8,80,992.5
257,양산시,2013/04/06 21:00,10,78,993.1
257,양산시,2013/04/06 22:00,8,75,994.5
257,양산시,2013/04/06 23:00,6.9,73,994.9
257,양산시,2013/04/07 0:00,5.9,76,995.2
257,양산시,2013/04/07 1:00,5.3,76,995.6
257,양산시,2013/04/07 2:00,5,76,995.5
257,양산시,2013/04/07 3:00,5.5,74,995.8
257,양산시,2013/04/07 4:00,5.5,72,996.8
257,양산시,2013/04/07 5:00,5.5,71,997.2
257,양산시,2013/04/07 6:00,5.7,69,998.6
257,양산시,2013/04/07 7:00,5.8,67,999.8
257,양산시,2013/04/07 8:00,6.3,67,1000.9
257,양산시,2013/04/07 9:00,6.7,57,1002
257,양산시,2013/04/07 10:00,7.7,53,1003
257,양산시,2013/04/07 11:00,7.9,52,1003.8
257,양산시,2013/04/07 12:00,9.1,48,1004.1
257,양산시,2013/04/07 13:00,10.6,43,1004.1
257,양산시,2013/04/07 14:00,11.3,42,1003.8
257,양산시,2013/04/07 15:00,11.2,40,1004
257,양산시,2013/04/07 16:00,11.7,38,1004.1
257,양산시,2013/04/07 17:00,11.6,37,1004.7
257,양산시,2013/04/07 18:00,11.6,35,1005.4
257,양산시,2013/04/07 19:00,10.2,38,1006.3
257,양산시,2013/04/07 20:00,9.1,40,1007.7
257,양산시,2013/04/07 21:00,8,44,1008.8
257,양산시,2013/04/07 22:00,7.2,44,1009.8
257,양산시,2013/04/07 23:00,6,49,1010.2
257,양산시,2013/04/08 0:00,5.4,49,1010.6
257,양산시,2013/04/08 1:00,5.6,45,1011.2
257,양산시,2013/04/08 2:00,5.3,44,1011.2
257,양산시,2013/04/08 3:00,5.4,42,1011.7
257,양산시,2013/04/08 4:00,5.3,41,1011.9
257,양산시,2013/04/08 5:00,5.4,37,1012.3
257,양산시,2013/04/08 6:00,5.1,38,1012.6
257,양산시,2013/04/08 7:00,4.2,50,1013.3
257,양산시,2013/04/08 8:00,7.5,35,1013.1
